Path,Model,Language,Samples,Jaccard,Micro F1,Macro F1,Precision,Recall,Hamming,F1_anger,F1_anticipation,F1_disgust,F1_fear,F1_joy,F1_sadness,F1_surprise,F1_trust
predictions/lora_predictions_VNM_r64_a32.json,LoRA,VNM,144,0.2725694444444444,0.3258145363408521,0.3073301053650465,0.3506944444444444,0.33738425925925924,0.23350694444444445,0.37037037037037035,0.26229508196721313,0.13333333333333333,0.20689655172413793,0.37209302325581395,0.4583333333333333,0.2553191489361702,0.4
predictions/lora_predictions_VNM_r64_a64-2.json,LoRA,VNM,144,0.24537037037037035,0.3014354066985646,0.2804462750329578,0.31134259259259256,0.32870370370370366,0.2534722222222222,0.2972972972972973,0.3380281690140845,0.14814814814814814,0.1875,0.42857142857142855,0.37735849056603776,0.13333333333333333,0.3333333333333333
predictions/lora_predictions_VNM_r8_a16-2.json,LoRA,VNM,144,0.31365740740740744,0.36982968369829683,0.3657937706255352,0.3946759259259259,0.384837962962963,0.2248263888888889,0.28205128205128205,0.3880597014925373,0.17647058823529413,0.34285714285714286,0.56,0.41025641025641024,0.3404255319148936,0.4262295081967213
predictions/lora_predictions_VNM_r8_a32-2.json,LoRA,VNM,144,0.2881944444444444,0.34,0.3176949668913549,0.3715277777777778,0.3530092592592593,0.22916666666666666,0.4225352112676056,0.3548387096774194,0.0,0.3076923076923077,0.45454545454545453,0.4090909090909091,0.25,0.34285714285714286
predictions/lora_predictions_VNM_r8_a8-2.json,LoRA,VNM,144,0.2696759259259259,0.34134615384615385,0.32122116059368744,0.34375,0.36168981481481477,0.2378472222222222,0.37037037037037035,0.36065573770491804,0.05405405405405406,0.21621621621621623,0.44,0.36,0.2857142857142857,0.4827586206896552
predictions/qlora_predictions_CZ_r16_a16-2.json,QLoRA,CZ,977,0.3605254179460935,0.4183891660727014,0.40009351745752364,0.45020470829068576,0.42929034459228926,0.20880245649948823,0.5437616387337058,0.42994241842610365,0.2857142857142857,0.3284671532846715,0.47619047619047616,0.41379310344827586,0.30976430976430974,0.4131147540983607
predictions/qlora_predictions_CZ_r16_a32.json,QLoRA,CZ,977,0.3466759272798168,0.4064584064584065,0.39161984878939804,0.4323804649802603,0.425827362674855,0.2163510747185261,0.48789571694599626,0.4424131627056673,0.30973451327433627,0.40816326530612246,0.4339622641509434,0.42902208201892744,0.26578073089701,0.3559870550161812
predictions/qlora_predictions_CZ_r16_a64-2.json,QLoRA,CZ,977,0.32104352488180526,0.38920454545454547,0.37129102546741577,0.415379928839499,0.4032241555783008,0.22006141248720573,0.5063752276867031,0.4168336673346693,0.32653061224489793,0.32857142857142857,0.44510385756676557,0.36363636363636365,0.26714801444043323,0.3161290322580645
predictions/qlora_predictions_CZ_r16_a8-2.json,QLoRA,CZ,977,0.348618219037871,0.40429338103756707,0.3914307763395132,0.44041526538967685,0.4217673149095872,0.2130245649948823,0.47619047619047616,0.437847866419295,0.31092436974789917,0.33774834437086093,0.4876543209876543,0.39590443686006827,0.3197278911564626,0.3654485049833887
predictions/qlora_predictions_CZ_r32_a16.json,QLoRA,CZ,977,0.34906175366769016,0.40331292761973353,0.3906339980156905,0.435755714773115,0.4242067553735927,0.21200102354145342,0.5028790786948176,0.40671641791044777,0.3206751054852321,0.363013698630137,0.46006389776357826,0.3642611683848797,0.281786941580756,0.42567567567567566
predictions/qlora_predictions_CZ_r32_a32.json,QLoRA,CZ,977,0.3591485109908856,0.4169014084507042,0.40179828580847887,0.4478213189062728,0.4385363357215967,0.21187308085977483,0.5017921146953405,0.44621513944223107,0.3504273504273504,0.3475177304964539,0.4773413897280967,0.4133738601823708,0.303886925795053,0.37383177570093457
